"Name","Tore"
"Nisse Nehrdich",35
"Norbert Petö",34
"Norman Becker",0
"Norman Dentzer",1
"Oliver Kötz",0
"Oliver Lohner",64
"Pascal Meisberger",65
"Pascal Simon",52
"Pascal Theuer",0
"Patrick Bach",35
"Patrick Hess",130
"Patrick Schulze",24
"Patrick Setzpfandt",0
"Paul Baum",16
"Paul Poloczek",22
"Peter Mittmann",55
"Peter Steuer",105
"Philipp Both",0
"Philipp Hammann",56
"Philipp Kockler",89
"Philipp Mohra",81
"Philipp Schwenzer",104
"Philipp Woods",43
"Rene Kemeter",0
"Richard Wilga",87
"Robert Freidich",0
"Roberto Di",6
"Robin Kuntz",57
"Robin Näckel",0
"Robin Schweitzer",21
"Robin Sokolis",0
"Robin Von",68
"Roman Bold",0
"Roman Walldorf",0
"Rouven Hahn",2
"Rouven Louis",9
"Sascha Engstler",0
"Sascha Radewald",0
"Sebastian Benkel",5
"Sebastian Meister",0
"Sebastian Mohra",39
"Simon Egelhof",0
"Simon Gabrys",0
"Simon Gensheimer",0
"Simon Kalveram",0
"Simon Metzen",0
"Simon Schleidweiler",94
"Sjard Wittek",1
"Slavko Luka",12
"Sören Dübal",43
"Stefan Becker",4
"Steffen Christmann",8
"Steffen Dietz",5
"Steffen Schneider",7
"Sven Dopp",10
"Sven Lerzer",26
"Sven Malte",4
"Sven-Malte Hoffmann",22
"Theo Schönmehl",1
"Thomas Betz",23
"Thomas Elgert",0
"Thomas Jung",75
"Thoren Pönisch",33
"Till Wöschler",17
"Tim Freitag",30
"Tim Groß",23
"Tim Kern",0
"Tim Knobel",27
"Tim Lambrecht",4
"Tim Malsac",4
"Tim Michel",61
"Tim Müller",1
"Tim Schaller",110
"Tim Schmieder",86
"Timo Hochgesand",0
"Timo Holstein",59
"Timo Kluzik",55
"Timo Naas",32
"Tino Gläßgen",67
"Tobias Alt",22
"Tobias Brüninghaus",1
"Tobias Gabel",1
"Tobias Häuselmann",2
"Tobias Kropf",67
"Tobias Krumm",0
"Tobias Stauch",1
"Tobias Wächter",29
"Tobias Weiler",21
"Tobias Zelter",1
"Tom Grieser",45
"Tom Ihl",21
"Tom Paetow",153
"Tomas Kraucevicius",98
"Tomas Schlegel",0
"Torsten Schmitt",33
"Tristan Gräber",26
"Tristan Jäger",1
"Valentin Poro",1
"Yannic Klöckner",0
"Yannick Muth",23
"Yannick Treiber",82
"Yannik Geber",0
"Yannik Jungblut",14
"Yannik Stromberg",0
