"Name","Tore"
"Jan-Oliver Montag",15
"Jason Chan",0
"Jens Maul",2
"Jens Wagner",7
"Joachim Schäfer",17
"Jochen Gilzem",3
"Johannes Conrath",12
"Johannes Kautenburger",48
"John Lehnert",7
"Jonas Schminke",0
"Jörg Coen",4
"Jörg Gahnowski",4
"Jörg Galinowski",1
"Jörg Spreier",27
"Jörg Thönes",23
"Joschka Grossmann",5
"Joshua Raber",21
"Josip Serbetic",57
"Julian Groh",0
"Julian Groß",0
"Julian Robert",3
"Jürgen Meßner",46
"Kai Steinheimer",63
"Kevin Ehrenberg",43
"Kevin Klein",4
"Kevin Otto",2
"Lars Helmert",2
"Lars Krämer",4
"Leo Hahn",11
"Leon Demmer",2
"Leon Kolz",0
"Leon Marcel",0
"Lich Bui",4
"Lilienthal Eduard",0
"Linus Halberstadt",2
"Lorenz Kaiser",3
"Lorscheider Tobi",5
"Lukas Liedke",10
"Lukas Liedtke",0
"Lukas Richter",0
"Lukas Schlechtriemen",0
"Malte Krämer",0
"Manuel Hoen",40
"Manuel Schäfer",34
"Manuel Schröder",2
"Marc Schonard",0
"Marc Weber",18
"Marc-Yvan Wendling",4
"Marco Löwenbrück",11
"Marco Speicher",21
"Marco Weirich",0
"Marius Jung",3
"Markus Berendes",90
"Markus Maas",1
"Martin Bauer",22
"Martin Benteyn",0
"Martin Peil",2
"Martin Rochert",2
"Marvin Raubuch",2
"Mathias Brauch",1
"Mathias Neusius",32
"Matthias Brauch",11
"Matthias Brill",36
"Matthias Ettelbrück",34
"Matthias Hoffmann",13
"Matthias Klos",28
"Matthias Pontius",27
"Matthias Roth",4
"Matthias Schuhmacher",65
"Maurice Busch",20
"Maurice Dick",23
"Maurice Groß",0
"Max Hau",76
"Mehmet Kurt",2
"Merlin Breinig",3
"Michael Kloster",1
"Michael Mayenborn",59
"Michael Prediger",2
"Mirko Graeske",29
"Moritz Kirchhoff",0
"Nabuel Hoen",2
"Nico Schikofsky",30
"Nico Schneider",30
"Nikolas Altmeyer",0
"Nils Dörr",25
"Nils Fellinger",83
"Olbertz Sven",0
"Oliver Keßler",27
"Oliver Steinel",7
"Pascal Georg",17
"Pascal Ginsbach",1
"Pascal Löwenbrück",7
"Pascal Scheidt",10
"Patrick Reuter",5
"Paul Ketter",2
"Paul Reiner",2
"Peter Adam",0
"Peter Bier",11
"Peter Dörr",0
"Peter Gutjahr",16
"Philipp Both",0
"Philipp Hawner",2
"Philipp Jäckel",0
"Philipp Müller",12
"Philipp Stalter",29
"Philipp Winter",4
"Ralf Franz",2
"Raphael Schmidt",0
"Rene Eisenbeis",5
"Richter Lukas",0
"Robin Gebhardt",2
"Ronny Pingen",0
"Rudolf Schmidt",0
"Rudolf Schmitt",0
"Rudolf Siegel",9
"Salvatore Di",14
"Sandro Buchheit",2
"Sascha Engstler",0
"Sascha Heinrich",24
"Sebastian Becker",29
"Sebastian Heisel",5
"Sebastian Hoen",10
"Sebastian Hoffmann",46
"Sebastian Pink",10
"Sebastian Spies",10
"Simon Demmer",4
"Simon Hielscher",3
"Simon Kirschweng",0
"Simon Oetinger",12
"Stefan Birk",58
"Stefan Brombacher",0
"Stefan Gill",93
"Stefan Hewener",5
"Stefan Hoff",7
"Stefan Pink",0
"Stefan Staszak",45
"Stephan Adam",0
"Stephan Kneip",3
"Stéphane Grosse",47
"Steve Stilgenbauer",9
"Steven Caldwell",10
"Steven Klein",6
"Suleiman Mudune",0
"Sven Olbertz",1
"Sven Wojtek",2
"Swen Kron",12
"Swen Maisberger",0
"Swen Meisberger",0
"Tammo Kiemle",4
"Thilo Spieker",0
"Thomas Breier",56
"Thomas Jeske",0
"Thomas Käufer",36
"Thomas Köppen",0
"Thomas Schäfer",0
"Thomas Schoepp",0
"Thomas Spies",24
"Thomas Welsch",10
"Thorsten George",14
"Thorsten Lang",31
"Till Kaspar",19
"Tim Lukas",4
"Tobias Jager",8
"Tobias Karrenbauer",0
"Tobias Lorscheider",4
"Tobias Ottle",10
"Tobias Walbach",0
"Werner Niederau",48
"Wilfried Lucas",0
"Yannick Belieres",73
"Yannick Rech",28
"Yannik Geber",0
"Zied Saddem",17
