"Name","Tore"
"Katja Limbach",3
"Katrin Westrich",15
"Kim Seiwerth",8
"Kimberly Raithel",0
"Kira Wagner",0
"Kira Weber",0
"Kirstin Blaser",0
"Kristin Frohmader",13
"Kristina Kulzer",6
"Kristina Kunrath",0
"L`Ralea Mergen",20
"Lara Keller",7
"Lara-Marie May",0
"Larissa Blatt",3
"Laura Gentes",1
"Laura Gress",6
"Laura Meisberger",0
"Laura Schnagl",1
"Laura Zimmer",5
"Lea Krämer",2
"Lea Ohlmann",0
"Lea-Sofie Schwarz",85
"Lena Ewerling",2
"Lena Kirsch",3
"Leonie Allar",12
"Lisa Becker",0
"Lisa Braun",2
"Lisa Breier",5
"Lisa Klein",9
"Lisa Knoop",7
"Lisa Sträßer",19
"Lorena Volle",5
"Louisa Greff",0
"Louisa Nimsgern",0
"Maike Fauß",1
"Malin Dier",1
"Mara Sophie",0
"Mara-Noelle Müller",27
"Marie Bischof",27
"Marie Simon",1
"Marie-Christine Krämer",98
"Marina Thilmany",3
"Matheis Nora",0
"Meike Schmitt",29
"Meike Wirth",34
"Melanie Jost",32
"Melanie Lang",29
"Melanie Minges",4
"Michele Ries",5
"Michele Sturm",90
"Michelle Engel",58
"Michelle Euschen",0
"Michelle Gutsch",31
"Michelle Holzer",32
"Michelle Knorr",0
"Michelle Meyer",26
"Michelle Rauber",0
"Michelle Schu",22
"Milena Fuchs",4
"Milena Moser",62
"Myriam Assion",8
"Nadine Vater",11
"Nadja Schön",77
"Nadja Utfeld",0
"Natalie Cartus-Raber",43
"Natalie Sage",6
"Natascha Ernst",8
"Nathalie Breinig",0
"Nathalie Breining",0
"Nathalie Sage",1
"Natscha Ernst",0
"Nele Altmeyer",27
"Nele Guthörl",0
"Nele Heintz",7
"Nicole Hofmann",0
"Nina Bost",21
"Nina Jung",0
"Nina Kannengießer",2
"Nora Mergen",0
"Petra Lo",4
"Pia Hoffmann",2
"Raphaela Hussong",24
"Rebecca Brutty",9
"Ronja Weiler",22
"Rudel Franziska",2
"Sabrina Müller",3
"Sabrina Schäfer",2
"Sabrina Schuler",0
"Sabrina Steinbrecher",0
"Sabrina Zimmermann",24
"Sandra Gundert",1
"Sandra Nikolai",31
"Sandra Swoboda",19
"Sandy Strauß",4
"Sanni Busch",21
"Sara Breier",5
"Sarah Hahn",20
"Sarah Jäcker",16
"Sarah Schwirz",49
"Sarina Timm",20
"Saskia Klaes",3
"Sebastienne Eiden",59
"Selina Herrmanny",22
"Selina Pinkawa",3
"Selina Wilhelm",76
"Selina Wrublewsky",29
"Sofie Wilhelm",40
"Sonja Schweitzer",23
"Sophia Jäckels",41
"Sophia Morsch",2
"Sophia Wenzel",0
"Stefanie Zimmermann",20
"Stella Hain",72
"Stephanie Hoffmann",16
"Susanne Gräber",2
"Susanne Jenet",11
"Svenja Schneider",4
"Tabea Alles",12
"Tabea Kimelman",8
"Tamara Weiß",28
"Tanja Schwarzer",0
"Teresa Loois",0
"Teresa Stolz",0
"Theresa Müller",12
"Verena Letzel",39
"Veronika Kimelman",15
"Victoria Franz",0
"Victoria Ost",58
"Viola Maas",6
"Vivien Helen",0
"Vivien Schmitt",0
"Weisgerber Johanna",3
"Yasmina Chiara",0
"Zeller Hanna",1
