"Name","Tore"
"Katharina Koch",1
"Katharina Merten",0
"Katharina Meuer",0
"Katharina Mohr",0
"Katharina Speicher",0
"Kathrin Eggert",5
"Kathrin Müller",1
"Katja Limbach",5
"Katrin Rauber",2
"Katrin Seitz",1
"Kerstin Altmeier",4
"Kim Jana",0
"Kim Petry",0
"Kim Rausch-Dupont",9
"Kim Simon",1
"Kimberly Pfeifer",4
"Kira Martin",6
"Kira Zimmer",2
"Kirsten Michel",0
"Kirsten Rassier",1
"Kristin Schnur",6
"Kristina Kulzer",0
"Lara Keller",0
"Lara Schlicker",2
"Larissa Ebert",5
"Laura Cufaro",7
"Laura Flick",8
"Laura Gentes",3
"Laura Gerlach",3
"Laura Köster",0
"Laura Krämer",4
"Laura Marie",2
"Laura Rosche",6
"Laura Schaußen-Zianz",0
"Laura Schnagl",0
"Laura Witzgall",0
"Laura Zägel",1
"Laura Zimmer",6
"Lea Bullacher",2
"Lea Hassinger",1
"Lea Herrmann",0
"Lena Dahm",4
"Lena Erbelding",0
"Lena Geibel",3
"Lena Johannpeter",0
"Lena Kümmel",0
"Lena Margardt",6
"Lena Müller",0
"Lena Piethe",12
"Lena Ritter",1
"Lena Schu",1
"Lena Zimmer",16
"Leonie Bidon",4
"Leonie Geid",0
"Leonie Rodener",2
"Leonie Sauer",0
"Levke Worm",3
"Liesa Gauer",2
"Lina Meyer-Klein",6
"Linda Beschel",3
"Lisa Braun",1
"Lisa Eisel",5
"Lisa Gergen",2
"Lisa Hector",1
"Lisa Klein",1
"Lisa Marie",1
"Lisa Paquet",5
"Lisa-Marie Herzig",0
"Lisa-Marie Hoen",3
"Lisa-Marie Linsler",5
"Louisa Jung",3
"Louisa Jungblut",0
"Louisa Kraus",4
"Louisa Nimsgern",1
"Louisa Otto",1
"Lucie Krein",17
"Lucy Dzialoszynski",7
"Luisa Bladt",7
"Luisa Fuchs",15
"Luisa Winter",4
"Magdalena Hauter",4
"Maite Hilty",5
"Malena Lange",5
"Mandy Thinnes",0
"Mara Grulich",0
"Mara Kiefer",0
"Mara Klein",0
"Mara Turbing",0
"Mareike Landgraf",0
"Marie March",0
"Marie Osbild",1
"Marie-Louise Herrmann",0
"Marie-Luise Kiefer",2
"Marie-Sophie Schlechtriemen",1
"Marina Bleimehl",3
"Marina Thilmany",1
"Marion Müller",8
"Melanie Brombacher",0
"Melanie Fixemer",0
"Melanie Minges",0
"Michaela Pfeiffer",1
"Michelle Christa",0
"Michelle Gleser",2
"Michelle Preuß",0
"Michelle Schmitt",0
"Michelle Schneider",3
"Michelle Schreiner",11
"Michelle Seiß",1
"Milena Benoit",2
"Milena Moser",2
"Milena Tinnes",1
"Miriam Baab",9
"Miriam Schoeneich",0
"Monika Polcher",1
"Morgane Schniebs",1
"Nadine Zellmer",3
"Nadja Schön",1
"Natalie Schild",0
"Natascha Ernst",6
"Natascha Kaiser",3
"Nathalie Becker",4
"Nathalie Polcher",7
"Nathalie Wagner",6
"Navina Reis",0
"Nele Dillo",8
"Nicole Hofmann",0
"Nicole Kopp",7
"Nicole Rodighiero",0
"Nicole Scherf",1
"Nicole Weber",7
"Nikola Ehl",0
"Nina Bender",0
"Nina Schillo",0
"Patricia Müller",0
"Paula Krämer",2
"Pauline Klein",1
"Petra Bernarding",20
"Pia Hoffmann",0
"Priscilla Junker",0
"Raphaela De",0
"Raphaela Hussong",1
"Rebecca Bold",5
"Rebecca Schneider",0
"Ricarda Landgraf",0
"Ronja Weiler",0
"Saina Teymouri",0
"Sandra Jonczyk",3
"Sandra Neumann",0
"Sandra Nikolai",0
"Sandra Swoboda",2
"Sandy Strauß",4
"Sara Breier",8
"Sara Fee",1
"Sarah Herl",0
"Sarah Lang",1
"Sarah Wenzel",2
"Sarah Witzgall",0
"Sarah Zinkgraf",21
"Sarina Timm",0
"Saskia Zimmer",0
"Sebastienne Eiden",4
"Selina Herrmanny",2
"Selina Kohlenberg",0
"Selina Wrublewsky",0
"Shari Alt",6
"Silvia Jaeger",0
"Silvija Lang",1
"Sophia Jäckels",2
"Sophia Wenzel",0
"Sophie Schneider",1
"Stefanie Heck",1
"Stefanie Holz",9
"Stefanie Polcher",0
"Stefanie Zimmermann",3
"Stella Hain",5
"Svenja Hirth",13
"Svenja Maximini",4
"Svenja Rausch-Dupont",1
"Svenja Schneider",1
"Tamara Jung",0
"Tamara Leidner",1
"Tamara Weiß",1
"Tessa Hoffmann",0
"Theresa Müller",0
"Theresa Ogait",5
"Thérèse Medefo",0
"Valerie Chaumet",0
"Valerie Görgen",0
"Vanessa Gill",6
"Vanessa Kiesgen",4
"Vanessa Pörtner",2
"Vanessa Wallerich",4
"Veronika Gawron",7
"Veronika Schröder",5
"Victoria Anstand",3
"Victoria Franz",0
"Viktoria Görgen",6
"Vivien Demmer",0
"Wiebke Meiers",3
