"Name","Tore"
"Simon Hielscher",3
"Simon Kirschweng",0
"Simon Oetinger",12
"Stefan Birk",53
"Stefan Brombacher",0
"Stefan Gill",88
"Stefan Hewener",5
"Stefan Hoff",7
"Stefan Pink",0
"Stefan Staszak",45
"Stephan Kneip",3
"Stéphane Grosse",44
"Steve Stilgenbauer",9
"Steven Caldwell",10
"Steven Klein",6
"Suleiman Mudune",0
"Sven Olbertz",1
"Sven Wojtek",2
"Swen Kron",12
"Swen Maisberger",0
"Swen Meisberger",0
"Tammo Kiemle",4
"Thilo Spieker",0
"Thomas Breier",56
"Thomas Jeske",0
"Thomas Käufer",35
"Thomas Köppen",0
"Thomas Schäfer",0
"Thomas Schoepp",0
"Thomas Spies",24
"Thomas Welsch",9
"Thorsten George",14
"Thorsten Lang",31
"Till Kaspar",19
"Tim Lukas",4
"Tobias Jager",8
"Tobias Karrenbauer",0
"Tobias Lorscheider",4
"Tobias Ottle",6
"Tobias Walbach",0
"Werner Niederau",39
"Wilfried Lucas",0
"Yannick Belieres",73
"Yannick Rech",26
"Yannik Geber",0
"Zied Saddem",17
