"Name","Tore"
"Jan Röckendorf",20
"Jan Simgen",0
"Janik Adamo",0
"Janik Adenau",8
"Janik Kunz",2
"Janis Hafer",38
"Jannick Flockerzi",0
"Jannick Stromberg",0
"Jannik Grunau",25
"Jannis Werner",0
"Jim Sander",23
"Jochen Schloß",68
"Johannes Fröhlich",0
"Johannes Sturm",15
"Jonas Busch",0
"Jonas Guther",29
"Jonas Mayer",3
"Jonas Strüder",16
"Jordi Neumann",0
"Joshua Albert",9
"Joshua Rudolf",0
"Julian Pozywio",23
"Julian Vogt",67
"Julius Herbert",71
"Julius Michel",8
"Julius Werber",39
"Kai Diehl",48
"Kalani Schmidt",35
"Karim Ketelear",1
"Kevin Bullenkamp",0
"Kevin Hinsberger",0
"Kevin Knieps",99
"Kevin Spreda",2
"Kian Schwarzer",36
"Kilian Kötz",8
"Konstantin Herbert",74
"Korab Mulliqi",2
"Lars Kron",0
"Lars Rieder",9
"Laszlo Sebastian",31
"Laurin Poro",7
"Leon Krechel",10
"Leonnard Pfeil",46
"Luca Hochstetter",15
"Luca Korbion",0
"Luca Steinführer",12
"Lucas Freimuth",21
"Lukas Bang",7
"Lukas Fühles",1
"Lukas Hertz",51
"Lukas Klein",66
"Lukas Klimavicius",3
"Lukas Münz",38
"Lukas Nagel",56
"Malte Fidelak",26
"Manuel Kühn",41
"Manuel Werber",39
"Marc Pingen",0
"Marc Schleich",4
"Marc-Robin Eisel",83
"Marcel Andre",4
"Marcel Becker",70
"Marcel Deege",10
"Marcel Schenk",0
"Marcel Trierweiler",10
"Marco Binnes",0
"Marco During",18
"Marco Holstein",80
"Marco Palzer",0
"Marian Metz",7
"Mario Fuchs",3
"Mario Percin",0
"Marius Merziger",45
"Marko Ivankovic",1
"Marko Mrsic",41
"Markus Hoff",1
"Markus Metzdorf",28
"Markus Seitz",0
"Markus Sieben",9
"Martin Langen",57
"Martin Mokris",70
"Martin Scherschlicht",0
"Martin Schieke",21
"Marvin Klein",17
"Marvin Mebus",8
"Marvin Seyfried",32
"Mathias Faust",0
"Mathias Konrad",52
"Matthias Kassel",18
"Matthias Reuber",1
"Maurice Lahm",0
"Maurice Lamotte",52
"Max Heringer",0
"Max Mees",83
"Maxime chambon-bergeron",0
"Maximilian Daum",48
"Maximilian Dettinger",26
"Maximilian Grethen",126
"Maximilian Luth",0
"Maximilian Schreiber",70
"Maximilian Schubert",12
"Maximilian Seibel",7
"Maximilian Staats",26
"Maximilian Wetstein",2
"Mehmet Süngü",12
"Merlin Busse",62
"Michael Betz",29
"Michael Gornas",3
"Michael Mann",0
"Mohamed Ijmik",6
"Moritz Brestrich",22
"Moritz Dörr",0
"Moritz Happersberger",40
"Moritz Klapdohr",36
"Moritz Michel",0
"Moritz Schlesinger",31
"Muhamet Durmishi",13
"Nicholas Balthasar",27
"Nick Beutler",5
"Nico Bader",0
"Nico Eichholtz",1
"Nico Klein",0
"Niklas Bayer",51
"Niklas Hoff",69
"Niklas Kiefer",0
"Niklas Klein",4
"Niklas Maximilian",29
"Niklas Weißbrod",0
"Nikolas Räuber",16
"Nils Becker",10
"Nils Freiwald",0
"Nils Lorenz",0
"Nisse Nehrdich",18
"Norbert Petö",30
"Norman Dentzer",0
"Oliver Kötz",0
"Oliver Lohner",46
"Pascal Meisberger",45
"Pascal Simon",36
"Pascal Theuer",0
"Patrick Bach",35
"Patrick Hess",95
"Patrick Schulze",13
"Patrick Setzpfandt",0
"Paul Baum",11
"Paul Poloczek",19
"Peter Mittmann",37
"Peter Steuer",83
"Philipp Both",0
"Philipp Hammann",41
"Philipp Kockler",71
"Philipp Mohra",63
"Philipp Schwenzer",82
"Philipp Woods",29
"Rene Kemeter",0
"Richard Wilga",63
"Roberto Di",2
"Robin Kuntz",52
"Robin Näckel",0
"Robin Schweitzer",21
"Robin Sokolis",0
"Robin Von",55
"Roman Bold",0
"Roman Walldorf",0
"Rouven Hahn",2
"Rouven Louis",9
"Sascha Engstler",0
"Sascha Radewald",0
"Sebastian Benkel",3
"Sebastian Mohra",32
"Simon Egelhof",0
"Simon Gabrys",0
"Simon Gensheimer",0
"Simon Kalveram",0
"Simon Metzen",0
"Simon Schleidweiler",72
"Sjard Wittek",1
"Slavko Luka",7
"Sören Dübal",29
"Stefan Becker",3
"Steffen Dietz",5
"Steffen Schneider",4
"Sven Dopp",8
"Sven Lerzer",17
"Sven Malte",4
"Sven-Malte Hoffmann",22
"Theo Schönmehl",1
"Thomas Betz",23
"Thomas Elgert",0
"Thomas Jung",58
"Thoren Pönisch",26
"Till Wöschler",16
"Tim Freitag",22
"Tim Groß",17
"Tim Kern",0
"Tim Knobel",18
"Tim Lambrecht",3
"Tim Michel",36
"Tim Müller",1
"Tim Schaller",90
"Tim Schmieder",60
"Timo Hochgesand",0
"Timo Holstein",38
"Timo Kluzik",49
"Timo Naas",11
"Tino Gläßgen",57
"Tobias Alt",21
"Tobias Brüninghaus",1
"Tobias Gabel",1
"Tobias Häuselmann",2
"Tobias Kropf",67
"Tobias Krumm",0
"Tobias Wächter",22
"Tobias Weiler",11
"Tobias Zelter",0
"Tom Grieser",35
"Tom Ihl",14
"Tom Paetow",114
"Tomas Kraucevicius",72
"Tomas Schlegel",0
"Torsten Schmitt",25
"Tristan Gräber",20
"Tristan Jäger",1
"Valentin Poro",1
"Yannic Klöckner",0
"Yannick Muth",23
"Yannick Treiber",58
"Yannik Jungblut",9
"Yannik Stromberg",0
